Date and Time of Benchmark,CPU Vendor,CPU Model Name,CPU Architecture,CPU Cores,CPU Max MHz,CPU Min MHz,L1d Cache Size,L1i Cache Size,L2 Cache Size,L3 Cache Size,Total DRAM Size,security_standard_level,n,batch_size,depth,num_threads,power_latency_analysis,runtime_analysis,flamegraph_generation,build,compiler_optimizations,cold_caching,CKKS_Add Time,CKKS_Add Energy,CKKS_Add Power,CKKS_Sub Time,CKKS_Sub Energy,CKKS_Sub Power,CKKS_MultNoRelin Time,CKKS_MultNoRelin Energy,CKKS_MultNoRelin Power,CKKS_Mult_Plaintext Time,CKKS_Mult_Plaintext Energy,CKKS_Mult_Plaintext Power,CKKS_Mult_Scalar Time,CKKS_Mult_Scalar Energy,CKKS_Mult_Scalar Power,CKKS_Rotate Time,CKKS_Rotate Energy,CKKS_Rotate Power,CKKS_ModReduce Time,CKKS_ModReduce Energy,CKKS_ModReduce Power,CKKS_LevelReduce Time,CKKS_LevelReduce Energy,CKKS_LevelReduce Power
2025-06-22 15:10:54.138,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0000,400.0000,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,16,12,3,32,True,False,False,False,True,True,0.0006686304635761589,0.052596026490066235,78.66232449050744,0.000769580118694362,0.06537091988130564,84.94361833594564,0.0023431581395348838,0.17437209302325585,74.41755214091894,0.0011106969696969698,0.07653679653679651,68.90880107260756,0.0004905478260869566,0.04126570048309179,84.12166620381039,0.01389268571428572,1.2948571428571427,93.20423491086775,0.0003538387096774162,0.1200000000000001,339.13756951408845,0.0012863548387096885,0.1716129032258058,133.41023647716563
2025-06-22 15:11:38.874,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0000,400.0000,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,17,12,3,1,True,False,False,False,True,True,0.0005718805460750854,0.04626848691695107,80.90585915974876,0.002625079545454544,0.17465909090909093,66.53478033133199,0.004928120000000001,0.29880000000000007,60.63164046330041,0.0030291578947368447,0.21175438596491225,69.90536423764341,0.0010693124999999995,0.077125,72.12578175229415,0.05442411111111112,3.2455555555555566,59.63451656434955,0.001657624999999996,0.348749999999999,210.39137319960778,0.00017300000000000648,0.01750000000000007,101.15606936415847
2025-06-22 15:12:24.365,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0000,400.0000,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,17,12,3,1,True,False,False,False,True,True,0.0005382480000000001,0.03694857142857143,68.64599855191551,0.0031051578947368427,0.21374269005847957,68.83472509425931,0.005043851485148514,0.3179207920792081,63.03135471282558,0.002432473684210526,0.1356140350877193,55.75149115404866,0.001039137214137214,0.07571725571725574,72.86550292602415,0.05542,2.759999999999998,49.80151569830383,0.0005772500000000014,0.21875,378.95192724122904,0.006513624999999995,0.45374999999999943,69.66167072866487
2025-06-22 15:13:09.365,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0000,400.0000,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,17,12,3,1,True,False,False,False,True,True,0.0005308359201773836,0.041452328159645224,78.08877768820459,0.0029804117647058825,0.19323529411764706,64.83509976908046,0.004542417475728155,0.26184466019417474,57.64434061671109,0.0020364912280701752,0.07543859649122808,37.04341833218471,0.0010607142857142855,0.07361344537815129,69.39988116458709,0.05929755555555552,3.743333333333334,63.12795356001189,0.00026562499999999156,0.027499999999999858,103.52941176470864,0.001951750000000002,0.25624999999999964,131.2924298706286
2025-06-22 15:13:55.841,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0000,400.0000,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,17,12,3,1,True,False,False,False,True,True,0.0006099557522123895,0.051382743362831856,84.24011606819003,0.002925022988505748,0.19339080459770125,66.11599476573522,0.00525543434343434,0.3335353535353536,63.46485023679198,0.0025351578947368433,0.15543859649122815,61.31318164203067,0.0010417572614107883,0.07134854771784233,68.48864928593763,0.05966755555555556,3.5877777777777773,60.12945803414473,0.002155499999999977,0.22750000000000092,105.54395731848915,0.0006339999999999957,0.11250000000000071,177.4447949526837
2025-06-22 15:14:41.447,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0000,400.0000,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,17,12,3,1,True,False,False,False,True,True,0.0005693129943502822,0.043694915254237285,76.75025107077222,0.0029352658959537576,0.198728323699422,67.70368707426728,0.00529467,0.3517000000000001,66.42529185010589,0.0024565789473684208,0.14210526315789473,57.84681306909481,0.0010279481327800833,0.07259336099585065,70.61967299801603,0.05466700000000002,3.2477777777777757,59.410206848332166,0.005610500000000018,0.629999999999999,112.28945726762267,0.00044262500000000204,0.1487500000000015,336.0632589663955
2025-06-22 15:15:17.588,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0000,400.0000,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,17,12,3,2,True,False,False,False,True,True,0.0015034604105571853,0.09850439882697948,65.51845205586328,0.002230231441048035,0.1646724890829695,73.83650237016937,0.00535813829787234,0.3455319148936171,64.48730803212456,0.002360075949367088,0.16772151898734178,71.06615320253587,0.001123801762114537,0.08541850220264316,76.0085142079866,0.04125046153846153,2.8523076923076927,69.14607948442537,0.0028608333333333402,0.3408333333333342,119.13778036702594,0.003460416666666688,0.5591666666666661,161.58940397350878
2025-06-22 15:15:54.103,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0000,400.0000,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,17,12,3,2,True,False,False,False,True,True,0.0009676297709923665,0.065,67.1744524079063,0.002430480176211453,0.19273127753303965,79.29761345902536,0.005438225806451612,0.3622580645161293,66.61328113414605,0.002635000000000002,0.15772151898734177,59.856363942065144,0.0011429312638580936,0.08578713968957871,75.05887921903066,0.03875523076923078,2.753846153846154,71.05740565045312,5.441666666666789e-05,0.06750000000000078,1240.4287901990676,0.00025833333333333264,0.09166666666666679,354.83870967742075
2025-06-22 15:16:30.368,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0000,400.0000,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,17,12,3,2,True,False,False,False,True,True,0.0015905545722713862,0.10548672566371683,66.32072077418687,0.0023401999999999997,0.16821739130434782,71.88163033259886,0.005916563829787235,0.4,67.60680886871872,0.0034832564102564093,0.23435897435897424,67.28157412383047,0.0011929426048565119,0.0907505518763797,76.0728567383971,0.040073692307692296,2.7723076923076926,69.18024101751007,0.0002446666666666708,0.10166666666666657,415.5313351498563,0.0010671666666666746,0.07333333333333236,68.71778853662204
2025-06-22 15:17:07.080,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0000,400.0000,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,17,12,3,2,True,False,False,False,True,True,0.0015455380116959072,0.10356725146198828,67.01048481385762,0.0023886359649122803,0.1804824561403508,75.55879539265783,0.005180436170212766,0.35499999999999987,68.52704836732303,0.002446701298701299,0.17974025974025976,73.46228157710355,0.0010277272727272726,0.07035476718403544,68.45665095306413,0.038532923076923076,2.7238461538461536,70.68880158425961,0.0024198333333333155,0.09500000000000064,39.2589021282463,0.0005528333333333357,0.10666666666666735,192.94543261983762
2025-06-22 15:17:43.698,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0000,400.0000,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,17,12,3,2,True,False,False,False,True,True,0.0014906117647058826,0.10358823529411768,69.49377278969551,0.002327445414847162,0.167467248908297,71.95324446278978,0.005345797872340425,0.34968085106382985,65.41228445488106,0.002869820512820514,0.2008974358974358,70.0034845384773,0.0010506696230598669,0.07483370288248337,71.22477060347957,0.03817584615384616,2.5853846153846147,67.72304679156774,0.0037392500000000273,0.24583333333333357,65.74402175124203,0.00017758333333331433,0.06166666666666565,347.25480994841246
2025-06-22 15:18:15.609,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0000,400.0000,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,17,12,3,4,True,False,False,False,True,True,0.0013393629441624368,0.10337563451776652,77.1826897020896,0.0017519841772151903,0.14825949367088606,84.62376293063738,0.005775957894736842,0.4217894736842105,73.02502569635294,0.0018225275590551173,0.14566929133858264,79.92707194732591,0.000941836330935252,0.08260791366906473,87.70941506050666,0.030681235294117648,2.5305882352941182,82.47999831282199,0.003355533333333327,0.34933333333333305,104.10664971291212,0.0002745714285714296,0.10714285714285765,390.21852237252904
2025-06-22 15:18:47.675,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0000,400.0000,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,17,12,3,4,True,False,False,False,True,True,0.0013163123287671234,0.10391780821917804,78.94616342043147,0.0015265369774919609,0.1340836012861736,87.83514796115034,0.0052811473684210505,0.34389473684210525,65.11742862894629,0.0021282079999999995,0.16455999999999993,77.3232691541428,0.0009111279279279279,0.07066666666666666,77.55954405587767,0.033304352941176465,2.8,84.07309413713806,0.002650866666666654,0.44200000000000017,166.7379221889705,0.000689642857142847,0.05714285714285694,82.85862247540227
2025-06-22 15:19:20.673,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0000,400.0000,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,17,12,3,4,True,False,False,False,True,True,0.0015965901639344265,0.12721311475409833,79.67800229998353,0.0015727051282051286,0.11903846153846154,75.69026094186889,0.00515071875,0.3738541666666666,72.58291217447402,0.0021134426229508195,0.18057377049180334,85.44058330747754,0.0009698725314183127,0.07432675044883302,76.63558667873582,0.029615352941176468,2.458823529411765,83.02529888114474,0.0019563571428571486,0.23142857142857132,118.29566614334182,0.0003871428571428498,0.10642857142857132,274.9077490774957
2025-06-22 15:19:52.223,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0000,400.0000,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,17,12,3,4,True,False,False,False,True,True,0.0013267558441558444,0.08877922077922076,66.91451269672531,0.001587623417721519,0.13246835443037974,83.43814594300453,0.005085958333333333,0.41093749999999984,80.7984401497587,0.0019199999999999998,0.1511999999999999,78.74999999999994,0.0008694492753623193,0.07994565217391306,91.9497599679957,0.0326704705882353,2.6805882352941177,82.04926917273737,0.0011652666666666783,0.0953333333333326,81.81246066708478,0.0002643571428571634,0.05714285714285694,216.15779519047152
2025-06-22 15:20:25.443,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0000,400.0000,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,17,12,3,4,True,False,False,False,True,True,0.001179385572139304,0.08253731343283582,69.98331621364524,0.0015418328075709775,0.10933753943217664,70.91400500449096,0.00511016842105263,0.3415789473684211,66.84299209419406,0.0020018479999999988,0.16144000000000003,80.64548357317845,0.0008463741007194246,0.07206834532374101,85.1495163456471,0.03039211764705882,2.4829411764705887,81.69687960887694,0.00026399999999998647,0.08285714285714363,313.85281385283287,0.0008694999999999953,0.007857142857142563,9.03639201511513
2025-06-22 15:20:55.490,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0000,400.0000,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,17,12,3,8,True,False,False,False,True,True,0.0013013443037974684,0.09569620253164557,73.5364209551564,0.0017216977491961412,0.1437299035369775,83.48149586887992,0.0050969895833333344,0.3577083333333332,70.18031476913451,0.0023807419354838714,0.19258064516129025,80.8910206902158,0.0008507688172043012,0.06727598566308243,79.07669428242217,0.027887470588235277,2.5858823529411774,92.72559677865043,0.0020923999999999943,0.16800000000000015,80.29057541579077,0.0006404666666666586,0.036000000000001364,56.20901426043793
2025-06-22 15:21:25.378,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0000,400.0000,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,17,12,3,8,True,False,False,False,True,True,0.0008526312399355876,0.06607085346215781,77.49053795770978,0.001693993288590604,0.13365771812080537,78.90097264317268,0.0054136382978723415,0.37829787234042567,69.87867521350726,0.0019318959999999972,0.15408,79.755846070389,0.0009716353790613719,0.07841155234657038,80.70059410796489,0.029418294117647056,2.7194117647058818,92.43947843578724,0.0002724666666666653,0.02800000000000047,102.76486420357453,0.0015590666666666642,0.029333333333333655,18.814675446848778
2025-06-22 15:21:55.360,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0000,400.0000,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,17,12,3,8,True,False,False,False,True,True,0.0011740345679012343,0.09367901234567902,79.79237997493082,0.0015158789808917199,0.12321656050955415,81.2839033080805,0.004893385416666665,0.3388541666666667,69.24738965227297,0.0018715161290322573,0.18999999999999995,101.52196769912268,0.0008713620071684591,0.06853046594982082,78.64752581136112,0.026643235294117648,2.422941176470588,90.94020113261284,0.0007646000000000042,0.0426666666666673,55.80259830848426,0.001299400000000006,0.13733333333333242,105.68980555127888
2025-06-22 15:22:25.581,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0000,400.0000,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,17,12,3,8,True,False,False,False,True,True,0.0012670951156812343,0.09398457583547559,74.17326029620611,0.0013181276041666664,0.11864583333333337,90.01088586437916,0.004965642105263159,0.3436842105263156,69.21244085675033,0.0018835196850393691,0.14519685039370067,77.08804508229272,0.0008887302158273381,0.07224820143884891,81.2937381358093,0.029063117647058823,2.5876470588235296,89.03542593908189,0.0010997333333333387,0.17799999999999905,161.8574199805997,0.00022106666666668606,0.14733333333333398,666.4656212303425
2025-06-22 15:22:55.720,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0000,400.0000,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,17,12,3,8,True,False,False,False,True,True,0.0013093631713554984,0.10079283887468032,76.9785198481916,0.0015973536977491962,0.12646302250803856,79.17033195981294,0.0055232526315789465,0.3944210526315789,71.41101067448815,0.001980543999999999,0.14671999999999996,74.08065662767403,0.000899654740608229,0.07059033989266547,78.46381140051739,0.03128661111111111,2.889444444444445,92.35402435191483,0.0007907333333333488,0.2953333333333319,373.4929601213972,0.0010538666666666668,0.06666666666666643,63.25910931174066
2025-06-22 15:23:24.847,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0000,400.0000,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,17,12,3,16,True,False,False,False,True,True,0.001272892030848329,0.09131105398457587,71.73511324736701,0.0015856603174603167,0.13323809523809527,84.02688379784703,0.005441147368421054,0.40105263157894744,73.7073643523328,0.0019352647058823533,0.17970588235294116,92.858554081369,0.0009140215439856379,0.06486535008976663,70.96698159533301,0.029466000000000006,2.759411764705882,93.64731435233426,0.0014363333333333311,0.07333333333333236,51.0559294499878,0.00046946666666665415,0.2339999999999982,498.43794376598504
2025-06-22 15:23:54.059,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0000,400.0000,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,17,12,3,16,True,False,False,False,True,True,0.0012813871794871792,0.0892307692307692,69.63607148502923,0.0014779651898734173,0.11566455696202532,78.25932420771805,0.0051450526315789495,0.3713684210526317,72.17971275420433,0.001869535433070866,0.15456692913385828,82.67665132185773,0.0009088028933092228,0.07321880650994575,80.56621193549924,0.029537555555555553,2.6000000000000005,88.02353312919901,0.004689800000000008,0.17400000000000126,37.101795385730945,0.0019510666666666676,0.16799999999999926,86.10674502836014
2025-06-22 15:24:23.036,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0000,400.0000,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,17,12,3,16,True,False,False,False,True,True,0.001391284987277354,0.102442748091603,73.6317498056787,0.0016066923076923077,0.13487179487179488,83.94376087199375,0.005760663157894735,0.42442105263157903,73.67572812340688,0.0016275599999999984,0.08567999999999987,52.643220526432174,0.0008359263913824055,0.0666068222621185,79.68024810410411,0.027169470588235295,2.4164705882352937,88.94065787508036,0.0013375333333333211,0.04733333333333256,35.3885261426504,0.00015826666666665656,0.1273333333333344,804.5492839090725
2025-06-22 15:24:51.987,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0000,400.0000,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,17,12,3,16,True,False,False,False,True,True,0.0012967672634271099,0.09956521739130433,76.77955805899383,0.001615815286624204,0.13312101910828025,82.38628524575947,0.005182453608247421,0.3819587628865979,73.70230237637709,0.0019892177419354815,0.16330645161290325,82.09581493778973,0.0008292419354838706,0.057204301075268804,68.98384973968972,0.028605999999999993,2.793333333333334,97.64851196718642,1.76000000000065e-05,0.19333333333333336,10984.84848484443,0.0024805999999999995,0.12266666666666559,49.45040178451408
2025-06-22 15:25:21.005,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0000,400.0000,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,17,12,3,16,True,False,False,False,True,True,0.0009857542533081285,0.07542533081285444,76.51534909408895,0.001594699088145897,0.13534954407294836,84.87466073007838,0.005587515789473686,0.387263157894737,69.30864671994334,0.0022262016129032253,0.17774193548387085,79.84089781162037,0.0009442410071942441,0.07296762589928057,77.27648486279952,0.03088341176470588,2.752941176470589,89.1398009211113,0.0014367333333333288,0.007333333333333414,5.104171500162478,0.004510133333333333,0.41666666666666696,92.38455625849946
2025-06-22 15:25:49.559,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0000,400.0000,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,17,12,3,32,True,False,False,False,True,True,0.001325331632653061,0.1079591836734694,81.45824110253501,0.0015689936305732484,0.1400636942675159,89.26976600685252,0.005307084210526315,0.36884210526315797,69.4999533890153,0.0019461190476190455,0.14015873015873015,72.01960760324789,0.0009463278985507246,0.07545289855072465,79.73229856826445,0.02728847058823529,2.4835294117647058,91.01020900876044,0.0021578666666666607,0.0600000000000005,27.805239742956314,0.0015947333333333341,0.25,156.76602148739593
2025-06-22 15:26:18.345,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0000,400.0000,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,17,12,3,32,True,False,False,False,True,True,0.0012489872122762153,0.08723785166240408,69.84687337464213,0.0015288634920634925,0.1337142857142857,87.45992458346481,0.005608916666666665,0.4101041666666667,73.11646634079668,0.00226299193548387,0.1739516129032258,76.86797737793604,0.0008392632508833924,0.07268551236749116,86.60633274599331,0.03222176470588235,3.0441176470588243,94.4739580480859,0.0012503333333333255,0.11399999999999899,91.17568648360414,4.586666666665795e-05,0.10933333333333373,2383.7209302330198
2025-06-22 15:26:48.817,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0000,400.0000,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,17,12,3,32,True,False,False,False,True,True,0.0011855312500000004,0.07809895833333333,65.87676059431863,0.0015930157728706626,0.14182965299684544,89.03217118890424,0.005144948453608245,0.3794845360824741,73.75866629263017,0.0019731129032258075,0.14475806451612905,73.36532252131474,0.0008938306878306878,0.07737213403880067,86.56240504181116,0.029403055555555557,2.6933333333333325,91.60045724650685,0.0012300000000000089,0.17666666666666764,143.6314363143629,0.00036546666666666117,0.026666666666665506,72.96607077708657
2025-06-22 15:27:17.885,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0000,400.0000,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,17,12,3,32,True,False,False,False,True,True,0.0012420228426395941,0.10073604060913707,81.10643150092876,0.0016631322580645163,0.13170967741935483,79.19374829073007,0.005320768421052632,0.38473684210526315,72.30851103817612,0.002096161290322581,0.14459677419354833,68.98170234376198,0.0008994560143626572,0.0677737881508079,75.34975259332889,0.02974217647058823,2.683529411764705,90.22639665992241,0.0013269999999999949,0.1993333333333327,150.21351419241407,0.0010046666666666676,0.02400000000000091,23.888520238886084
2025-06-22 15:27:46.868,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0000,400.0000,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,17,12,3,32,True,False,False,False,True,True,0.001379385604113111,0.1123393316195373,81.44157172915179,0.0015985636363636362,0.13745454545454544,85.98628314054663,0.0053214421052631584,0.38231578947368416,71.84439516791055,0.001790322834645669,0.15440944881889762,86.2467069239261,0.0009367881508078996,0.07454219030520648,79.57208920813123,0.03005135294117646,2.720588235294117,90.53130621504758,0.0003519333333333319,0.04866666666666575,138.28376586474508,0.0010727999999999988,0.2073333333333327,193.26373353218955
